date,strategy_id,equity,daily_return,drawdown,exposure
2018-05-02,agentic_candidate_v1,11265.869998175594,-0.00017042960330754253,0.003253080754005766,0.25
2018-05-03,agentic_candidate_v1,11263.980018792585,-0.0001677615118331477,0.003420296524093591,0.25
2018-05-04,agentic_candidate_v1,11262.127783072985,-0.00016443883214542487,0.0035841729266730127,0.25
2018-05-07,agentic_candidate_v1,11260.320487429468,-0.0001604755050138018,0.003744073259726144,0.25
2018-05-08,agentic_candidate_v1,11244.572368593037,-0.0013985497885261999,0.005137386775386665,1.0
2018-05-09,agentic_candidate_v1,11250.163507592504,0.0004972300249570516,0.00464271121338411,1.0
2018-05-10,agentic_candidate_v1,11256.017627600433,0.0005203586600299737,0.0041247684283400865,1.0
2018-05-11,agentic_candidate_v1,11262.160601658952,0.0005457502166179573,0.0035812693049853683,1.0
2018-05-14,agentic_candidate_v1,11268.617333007203,0.0005733119582134183,0.0030100105312900194,1.0
2018-05-15,agentic_candidate_v1,11275.411685403253,0.0006029446377726622,0.0024088807632267617,1.0
2018-05-16,agentic_candidate_v1,11282.56641721372,0.0006345428450944546,0.0017758664561853266,1.0
2018-05-17,agentic_candidate_v1,11290.103119392668,0.0006679953744788136,0.0011090573522849478,1.0
2018-05-18,agentic_candidate_v1,11298.042157457314,0.0007031856113881574,0.0004066516140691645,1.0
2018-05-21,agentic_candidate_v1,11306.402617555155,0.00073999193677321,0.0,1.0
2018-05-22,agentic_candidate_v1,11315.202256705112,0.0007782881476636749,0.0,1.0
2018-05-23,agentic_candidate_v1,11324.457457284134,0.0008179438925661753,0.0,1.0
2018-05-24,agentic_candidate_v1,11334.18318582074,0.0008588251201695485,0.0,1.0
2018-05-25,agentic_candidate_v1,11344.39295614766,0.0009007945398034067,0.0,1.0
2018-05-28,agentic_candidate_v1,11355.098796957476,0.0009437120920616771,0.0,1.0
2018-05-29,agentic_candidate_v1,11366.31122379769,0.0009874354279697517,0.0,1.0
2018-05-30,agentic_candidate_v1,11378.039215534754,0.00103182039503813,0.0,1.0
2018-05-31,agentic_candidate_v1,11390.29019531064,0.0010767215285352183,0.0,1.0
2018-06-01,agentic_candidate_v1,11403.070016009744,0.0011219925462799818,0.0,1.0
2018-06-04,agentic_candidate_v1,11416.38295024898,0.0011674868452571374,0.0,1.0
2018-06-05,agentic_candidate_v1,11430.231684898929,0.0012130579983431478,0.0,1.0
2018-06-06,agentic_candidate_v1,11444.617320139418,0.0012585602494388226,0.0,1.0
2018-06-07,agentic_candidate_v1,11459.53937304837,0.0013038490053043361,0.0,1.0
2018-06-08,agentic_candidate_v1,11474.995785718162,0.0013487813224102307,0.0,1.0
2018-06-11,agentic_candidate_v1,11490.982937889125,0.0013932163871346326,0.0,1.0
2018-06-12,agentic_candidate_v1,11507.495664084772,0.0014370159876575528,0.0,1.0
2018-06-13,agentic_candidate_v1,11524.527275228045,0.001480044975939343,0.0,1.0
2018-06-14,agentic_candidate_v1,11542.069584712013,0.001522171718199239,0.0,1.0
2018-06-15,agentic_candidate_v1,11560.112938892038,0.0015632685323543338,0.0,1.0
2018-06-18,agentic_candidate_v1,11578.646251959346,0.0016032121109263997,0.0,1.0
2018-06-19,agentic_candidate_v1,11597.657045148058,0.0016418839279674913,0.0,1.0
2018-06-20,agentic_candidate_v1,11617.131490219146,0.0016791706286258812,0.0,1.0
2018-06-21,agentic_candidate_v1,11637.05445715518,0.0017149644000162834,0.0,1.0
2018-06-22,agentic_candidate_v1,11657.409565989396,0.0017491633221411451,0.0,1.0
2018-06-25,agentic_candidate_v1,11678.179242681255,0.0017816716976690739,0.0,1.0
2018-06-26,agentic_candidate_v1,11699.344778938432,0.001812400359451738,0.0,1.0
2018-06-27,agentic_candidate_v1,11720.886395872041,0.0018412669547434035,0.0,1.0
2018-06-28,agentic_candidate_v1,11742.783311357945,0.0018681962051620982,0.0,1.0
2018-06-29,agentic_candidate_v1,11765.013810962202,0.0018931201415217647,0.0,1.0
2018-07-02,agentic_candidate_v1,11787.555322273165,0.0019159783127462582,0.0,1.0
2018-07-03,agentic_candidate_v1,11810.38449246666,0.0019367179681741842,0.0,1.0
2018-07-04,agentic_candidate_v1,11833.477268913915,0.001955294212647063,0.0,1.0
2018-07-05,agentic_candidate_v1,11856.808982624949,0.0019716701338772236,0.0,1.0
2018-07-06,agentic_candidate_v1,11880.354434302637,0.001985816901679982,0.0,1.0
2018-07-09,agentic_candidate_v1,11904.087982765424,0.001997713838760573,0.0,1.0
2018-07-10,agentic_candidate_v1,11927.983635479099,0.0020073484628364557,0.0,1.0
2018-07-11,agentic_candidate_v1,11952.01514092104,0.0020147164999841927,0.0,1.0
2018-07-12,agentic_candidate_v1,11976.156082483594,0.002019821869192695,0.0,1.0
2018-07-13,agentic_candidate_v1,12000.379973607187,0.002022676638209653,0.0,1.0
2018-07-16,agentic_candidate_v1,12024.660353818514,0.0020233009508638933,0.0,1.0
2018-07-17,agentic_candidate_v1,12048.970885334997,0.0020217229261501046,0.0,1.0
2018-07-18,agentic_candidate_v1,12073.285449883617,0.0020179785294538455,0.0,1.0
2018-07-19,agentic_candidate_v1,12097.57824537076,0.0020121114163980103,0.0,1.0
2018-07-20,agentic_candidate_v1,12121.823882029701,0.0020041727498822937,0.0,1.0
2018-07-23,agentic_candidate_v1,12145.997477664254,0.001994220990983786,0.0,1.0
2018-07-24,agentic_candidate_v1,12170.074751600845,0.0019823216644716535,0.0,1.0
2018-07-25,agentic_candidate_v1,12194.032116957284,0.001968547099785667,0.0,1.0
2018-07-26,agentic_candidate_v1,12217.846770834558,0.0019529761484027297,0.0,1.0
2018-07-27,agentic_candidate_v1,12241.496782038648,0.001935693878609257,0.0,1.0
2018-07-30,agentic_candidate_v1,12264.9611759422,0.0019167912487614291,0.0,1.0
2018-07-31,agentic_candidate_v1,12288.22001610154,0.0018963647602050493,0.0,1.0
2018-08-01,agentic_candidate_v1,12311.254482252487,0.0018745160910826897,0.0,1.0
2018-08-02,agentic_candidate_v1,12334.046944319187,0.0018513517123341927,0.0,1.0
2018-08-03,agentic_candidate_v1,12356.581032083352,0.0018269824872478857,0.0,1.0
2018-08-06,agentic_candidate_v1,12378.841700177101,0.0018015232559840388,0.0,1.0
2018-08-07,agentic_candidate_v1,12400.81528808085,0.0017750924065402796,0.0,1.0
2018-08-08,agentic_candidate_v1,12422.48957482826,0.00174781143367575,0.0,1.0
2018-08-09,agentic_candidate_v1,12443.853828143143,0.0017198044873527607,0.0,1.0
2018-08-10,agentic_candidate_v1,12464.898847758142,0.001691197912290221,0.0,1.0
2018-08-13,agentic_candidate_v1,12485.617002691899,0.0016621197802566545,0.0,1.0
2018-08-14,agentic_candidate_v1,12506.002262289912,0.0016326994167463749,0.0,1.0
2018-08-15,agentic_candidate_v1,12526.050220864494,0.0016030669237150352,0.0,1.0
2018-08-16,agentic_candidate_v1,12545.758115800465,0.0015733527000509895,0.0,1.0
2018-08-17,agentic_candidate_v1,12565.124839025655,0.0015436869614757764,0.0,1.0
2018-08-20,agentic_candidate_v1,12584.150941778322,0.0015141992615603783,0.0,1.0
2018-08-21,agentic_candidate_v1,12602.838632637262,0.0014850180155498993,0.0,1.0
2018-08-22,agentic_candidate_v1,12621.191768814087,0.0014562700286662178,0.0,1.0
2018-08-23,agentic_candidate_v1,12639.215840740926,0.0014280800305541685,0.0,1.0
2018-08-24,agentic_candidate_v1,12656.917950020124,0.001400570217508168,0.0,1.0
2018-08-27,agentic_candidate_v1,12674.306780835297,0.0013738598040879957,0.0,1.0
2018-08-28,agentic_candidate_v1,12691.392564954895,0.001348064585704467,0.0,1.0
2018-08-29,agentic_candidate_v1,12708.187040490273,0.0013232965137137676,0.0,1.0
2018-08-30,agentic_candidate_v1,12724.703404599517,0.0012996632845125866,0.0,1.0
2018-08-31,agentic_candidate_v1,12740.956260356192,0.001277267944084226,0.0,1.0
2018-09-03,agentic_candidate_v1,12756.961558028164,0.0012562085093859032,0.0,1.0
2018-09-04,agentic_candidate_v1,12772.736531035747,0.0012365776079066304,0.0,1.0
2018-09-05,agentic_candidate_v1,12788.299626880507,0.0012184621366724269,0.0,1.0
2018-09-06,agentic_candidate_v1,12803.670433355821,0.001201942941890799,0.0,1.0
2018-09-07,agentic_candidate_v1,12818.869600367883,0.0011870945203702465,0.0,1.0
2018-09-10,agentic_candidate_v1,12833.918757711017,0.0011739847437641782,0.0,1.0
2018-09-11,agentic_candidate_v1,12827.022767265822,-0.0005373253933879107,0.0005373253933879107,1.0
2018-09-12,agentic_candidate_v1,12803.238959369373,-0.0018541955002329535,0.0023905245872941627,0.25
2018-09-13,agentic_candidate_v1,12803.481137451892,1.8915376279959872e-05,0.002371654428686254,0.25
2018-09-14,agentic_candidate_v1,12803.705339936721,1.751105675273923e-05,0.0023541849021089245,0.25
2018-09-17,agentic_candidate_v1,12803.917873879947,1.6599409122852737e-05,0.002337624571064456,0.25
2018-09-18,agentic_candidate_v1,12804.125122747024,1.618636335515289e-05,0.002321476045349935,0.25
2018-09-19,agentic_candidate_v1,12804.33352125398,1.6275888040595543e-05,0.0023052379413934787,0.25
2018-09-20,agentic_candidate_v1,12804.549530027889,1.68699740248357e-05,0.0022884068566728644,0.25
2018-09-21,agentic_candidate_v1,12804.77961017833,1.7968625128372828e-05,0.0022704793510696097,0.25
2018-09-24,agentic_candidate_v1,12805.030197871292,1.9569855990553275e-05,0.0022509539280328728,0.25
2018-09-25,agentic_candidate_v1,12805.307678996385,2.1669697049087056e-05,0.0022293330084734997,0.25
2018-09-26,agentic_candidate_v1,12805.618364017364,2.4262206638592243e-05,0.002205124890372945,0.25
2018-09-27,agentic_candidate_v1,12805.968463094725,2.733949016814341e-05,0.0021778456871950347,0.25
2018-09-28,agentic_candidate_v1,12806.36406156767,3.0891726313764245e-05,0.0021470212382941334,0.25
2018-10-01,agentic_candidate_v1,12806.81109588097,3.490720013515913e-05,0.002112188984659036,0.25
2018-10-02,agentic_candidate_v1,12807.315330040226,3.937234300405157e-05,0.0020728998034841295,0.25
2018-10-03,agentic_candidate_v1,12807.882332676745,4.4271779206350725e-05,0.002028719795240108,0.25
2018-10-04,agentic_candidate_v1,12808.517454800769,4.9588379056608733e-05,0.001979232017109811,0.25
2018-10-05,agentic_candidate_v1,12809.225808319066,5.530331834235902e-05,0.001924038156865704,0.25
2018-10-08,agentic_candidate_v1,12810.012245389931,6.139614389139014e-05,0.0018627601414978878,0.25
2018-10-09,agentic_candidate_v1,12810.88133868562,6.784484503530308e-05,0.0017950416751356668,0.25
2018-10-10,agentic_candidate_v1,12811.837362628878,7.462593072116164e-05,0.001720549701070273,0.25
2018-10-11,agentic_candidate_v1,12812.884275666835,8.171451200356117e-05,0.0016389757829458063,0.25
2018-10-12,agentic_candidate_v1,12814.025703641937,8.908438963040055e-05,0.0015500374004726591,0.25
2018-10-15,agentic_candidate_v1,12815.264924315887,9.670814641787873e-05,0.001453479155298698,0.25
2018-10-16,agentic_candidate_v1,12816.604853098703,0.00010455724409363931,0.0013490738829798898,0.25
2018-10-17,agentic_candidate_v1,12818.048030031092,0.00011260212427005589,0.0012366236672948228,0.25
2018-10-18,agentic_candidate_v1,12819.596608064276,0.00012081231319749364,0.0011159607534632077,0.25
2018-10-19,agentic_candidate_v1,12821.252342677286,0.0001291565299308961,0.000986948357150852,0.25
2018-10-22,agentic_candidate_v1,12823.016582867533,0.0001376027975343308,0.0008494813664714496,0.25
2018-10-23,agentic_candidate_v1,12824.890263546165,0.00014611855693430487,0.0007034869345285966,0.25
2018-10-24,agentic_candidate_v1,12826.873899365442,0.00015467078302533466,0.0005489249603782831,0.25
2018-10-25,agentic_candidate_v1,12828.967580000866,0.00016322610262264892,0.00038578845663772565,0.25
2018-10-26,agentic_candidate_v1,12831.17096690648,0.00017175091384968866,0.00021410380230790782,0.25
2018-10-29,agentic_candidate_v1,12833.483291557142,0.000180211506543404,3.3930879733246044e-05,0.25
2018-10-30,agentic_candidate_v1,12835.90335518719,0.00018857418325690656,0.0,0.25
2018-10-31,agentic_candidate_v1,12838.429530030246,0.00019680538043576057,0.0,0.25
2018-11-01,agentic_candidate_v1,12841.059762060437,0.00020487178934464056,0.0,0.25
2018-11-02,agentic_candidate_v1,12843.79157523067,0.000212740476319917,0.0,0.25
2018-11-05,agentic_candidate_v1,12846.622077198996,0.00022037900192839466,0.0,0.25
2018-11-06,agentic_candidate_v1,12849.547966529548,0.00022775553861331677,0.0,0.25
2018-11-07,agentic_candidate_v1,12852.565541349908,0.00023483898641579737,0.0,0.25
2018-11-08,agentic_candidate_v1,12855.670709442145,0.000241599086365063,0.0,0.25
2018-11-09,agentic_candidate_v1,12858.858999740265,0.00024800653113948856,0.0,0.25
2018-11-12,agentic_candidate_v1,12862.12557520222,0.00025403307260946084,0.0,0.25
2018-11-13,agentic_candidate_v1,12865.465247020134,0.000259651625883095,0.0,0.25
2018-11-14,agentic_candidate_v1,12868.872490127946,0.00026483636948926303,0.0,0.25
2018-11-15,agentic_candidate_v1,12872.341459961273,0.00026956284134360686,0.0,0.25
2018-11-16,agentic_candidate_v1,12875.866010419963,0.0002738080301592505,0.0,0.25
2018-11-19,agentic_candidate_v1,12879.439712979534,0.0002775504619789704,0.0,0.25
2018-11-20,agentic_candidate_v1,12883.05587689359,0.0002807702815217916,0.0,0.25
2018-11-21,agentic_candidate_v1,12886.707570425206,0.0002834493280560735,0.0,0.25
2018-11-22,agentic_candidate_v1,12890.38764304138,0.0002855712055280235,0.0,0.25
2018-11-23,agentic_candidate_v1,12894.088748500895,0.0002871213466967282,0.0,0.25
2018-11-26,agentic_candidate_v1,12897.803368762243,0.0002880870710448291,0.0,0.25
2018-11-27,agentic_candidate_v1,12901.523838634917,0.000288457636258066,0.0,0.25
2018-11-28,agentic_candidate_v1,12905.242371094027,0.00028822428308628023,0.0,0.25
2018-11-29,agentic_candidate_v1,12908.951083175232,0.00028738027342373185,0.0,0.25
2018-11-30,agentic_candidate_v1,12912.642022364125,0.0002859209214685632,0.0,0.25
2018-12-03,agentic_candidate_v1,12916.307193391696,0.0002838436178453918,0.0,0.25
2018-12-04,agentic_candidate_v1,12919.938585345131,0.00028114784659905023,0.0,0.25
2018-12-05,agentic_candidate_v1,12923.528199001292,0.00027783519499330334,0.0,0.25
2018-12-06,agentic_candidate_v1,12927.068074288452,0.0002739093560715222,0.0,0.25
2018-12-07,agentic_candidate_v1,12930.550317780499,0.00026937612396193966,0.0,0.25
2018-12-10,agentic_candidate_v1,12933.967130126764,0.00026424338193625774,0.0,0.25
2018-12-11,agentic_candidate_v1,12937.31083332001,0.00025852108325363776,0.0,0.25
2018-12-12,agentic_candidate_v1,12940.57389770463,0.000252221224848026,0.0,0.25
2018-12-13,agentic_candidate_v1,12943.748968627324,0.00024535781394185996,0.0,0.25
2018-12-14,agentic_candidate_v1,12946.828892632857,0.00023794682769262554,0.0,0.25
2018-12-17,agentic_candidate_v1,12949.806743108356,0.0002300061660037156,0.0,0.25
2018-12-18,agentic_candidate_v1,12952.675845280834,0.00022155559765446586,0.0,0.25
2018-12-19,agentic_candidate_v1,12955.429800474285,0.0002126166999272261,0.0,0.25
2018-12-20,agentic_candidate_v1,12958.062509534719,0.00020321279193197261,0.0,0.25
2018-12-21,agentic_candidate_v1,12960.568195333977,0.00019336886185084,0.0,0.25
2018-12-24,agentic_candidate_v1,12962.941424266037,0.00018311148834609936,0.0,0.25
2018-12-25,agentic_candidate_v1,12965.177126652703,0.00017246875639514991,0.0,0.25
2018-12-26,agentic_candidate_v1,12967.270615979362,0.00016147016783552015,0.0,0.25
2018-12-27,agentic_candidate_v1,12969.217606885351,0.00015014654692191431,0.0,0.25
2018-12-28,agentic_candidate_v1,12971.01423183801,0.00013852994121288376,0.0,0.25
2018-12-31,agentic_candidate_v1,12972.657056424101,0.00012665351812340964,0.0,0.25
2019-01-01,agentic_candidate_v1,12973.88364005634,9.45514574929307e-05,0.0,0.25
2019-01-02,agentic_candidate_v1,12974.950856681777,8.225884053270072e-05,0.0,0.25
2019-01-03,agentic_candidate_v1,12975.856657924502,6.981153552959585e-05,0.0,0.25
2019-01-04,agentic_candidate_v1,12976.599474861816,5.724608069401782e-05,0.0,0.25
2019-01-07,agentic_candidate_v1,12977.178225547737,4.4599564550107385e-05,0.0,0.25
2019-01-08,agentic_candidate_v1,12977.592320871807,3.190950427534034e-05,0.0,0.25
2019-01-09,agentic_candidate_v1,12977.841668728111,1.9213722402378064e-05,0.0,0.25
2019-01-10,agentic_candidate_v1,12977.926676476072,6.550222304335662e-06,0.0,0.25
2019-01-11,agentic_candidate_v1,12977.848251681302,-6.042937113537317e-06,6.042937113592828e-06,0.25
2019-01-14,agentic_candidate_v1,12977.60780113159,-1.8527767088105662e-05,2.4570592239592237e-05,0.25
2019-01-15,agentic_candidate_v1,12977.207228129897,-3.086647461003622e-05,5.543630844206948e-05,0.25
2019-01-16,agentic_candidate_v1,12976.648928073044,-4.3021587544850304e-05,9.845551102893868e-05,0.25
2019-01-17,agentic_candidate_v1,12975.93578233153,-5.49560788357939e-05,0.00015340617913583987,0.25
2019-01-18,agentic_candidate_v1,12975.07115045258,-6.663348936464253e-05,0.0002200294465114494,0.25
2019-01-21,agentic_candidate_v1,12974.058860715113,-7.801804905185894e-05,0.0002980303292952069,0.25
2019-01-22,agentic_candidate_v1,12972.90319907165,-8.907479578051936e-05,0.00038707857808506496,0.25
2019-01-23,agentic_candidate_v1,12971.608896518514,-9.97696917394153e-05,0.0004868096511140285,0.25
2019-01-24,agentic_candidate_v1,12970.181114941575,-0.00011006973678664989,0.0005968258048903996,0.25
2019-01-25,agentic_candidate_v1,12968.62543149064,-0.00011994307844653829,0.0007166972982126651,0.25
2019-01-28,agentic_candidate_v1,12966.947821541029,-0.00012935911816355783,0.0008459637050457491,0.25
2019-01-29,agentic_candidate_v1,12965.154640306113,-0.00013828861344972188,0.0009841353313476686,0.25
2019-01-30,agentic_candidate_v1,12963.252603169452,-0.00014670377557604586,0.0011306947305549375,0.25
2019-01-31,agentic_candidate_v1,12961.24876480972,-0.0001545783624739283,0.0012850983120888948,0.25
2019-02-01,agentic_candidate_v1,12959.15049719577,-0.00016188776652814596,0.0014467780369215033,0.25
2019-02-04,agentic_candidate_v1,12956.96546653306,-0.00016860909696067572,0.0016151431939438465,0.25
2019-02-05,agentic_candidate_v1,12954.701609246009,-0.0001747212565240408,0.001789582250619537,0.25
2019-02-06,agentic_candidate_v1,12952.367107083941,-0.00018020501224053076,0.001969464771168772,0.25
2019-02-07,agentic_candidate_v1,12949.970361440908,-0.00018504305994562764,0.002154143395326602,0.25
2019-02-08,agentic_candidate_v1,12947.51996698186,-0.00018922008241381572,0.002342955870549668,0.25
2019-02-11,agentic_candidate_v1,12945.024684669525,-0.00019272280086829463,0.0025352271304003304,0.25
2019-02-12,agentic_candidate_v1,12942.493414287706,-0.00019554001969696033,0.0027302714117342086,0.25
2019-02-13,agentic_candidate_v1,12939.935166557758,-0.00019766266422238665,0.002927394403235306,0.25
2019-02-14,agentic_candidate_v1,12937.359034945599,-0.000199083811394829,0.003125895417794844,0.25
2019-02-15,agentic_candidate_v1,12934.77416725686,-0.0001997987133043333,0.0033250695812166997,0.25
2019-02-18,agentic_candidate_v1,12932.189737117622,-0.00019980481342926626,0.0035242100297386836,0.25
2019-02-19,agentic_candidate_v1,12929.61491543763,-0.000199101755567338,0.00372261010890218,0.25
2019-02-20,agentic_candidate_v1,12927.058841952103,-0.000197691385415949,0.00391956556636841,0.25
2019-02-21,agentic_candidate_v1,12924.530596936922,-0.00019557774479808665,0.004114376731372382,0.25
2019-02-22,agentic_candidate_v1,12922.039173190595,-0.00019276705855120202,0.004306350673623394,0.25
2019-02-25,agentic_candidate_v1,12919.59344837445,-0.00018926771412511312,0.004494803334600284,0.25
2019-02-26,agentic_candidate_v1,12917.202157800455,-0.00018509023395743562,0.004679061624356939,0.25
2019-02-27,agentic_candidate_v1,12914.87386775368,-0.00018024724072077114,0.004858465477130647,0.25
2019-02-28,agentic_candidate_v1,12912.616949433757,-0.00017475341556044688,0.005032369859254593,0.25
